,Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,Nasdaq,USD/IDR
1243,May 15 2018,18177915.0,1295.0,1091.72,959.51,8228.95,5838.12,31152.03,6888.54,14037.0
1244,May 16 2018,18198877.5,1291.25,1095.53,957.62,8223.33,5841.46,31110.2,6929.97,14093.0
1245,May 17 2018,18120054.0,1289.5,1093.54,954.94,8210.38,5815.92,30942.15,6901.63,14052.0
1246,May 18 2018,18229442.24,1288.3,1094.56,956.1,8213.04,5783.31,31047.91,6866.25,14152.5
1247,May 21 2018,18275242.67,1288.35,1096.42,960.99,8231.01,5733.85,31234.35,6905.53,14185.0
1248,May 23 2018,18312823.0,1289.0,1101.33,966.16,8230.78,5792.0,30665.64,6953.63,14207.0
1249,May 24 2018,18444052.68,1304.85,1112.97,975.66,8330.55,5946.54,30760.41,6949.7,14135.0
1250,May 25 2018,18405420.0,1303.5,1118.45,979.12,8328.32,5975.74,30588.04,6960.92,14120.0
1251,May 30 2018,18196792.32,1300.7,1120.09,979.89,8356.61,6011.06,30056.79,6976.37,13990.0
1252,May 31 2018,18137836.21,1305.35,1118.26,980.99,8355.54,5983.59,30468.56,6967.73,13895.0
1253,Jun 04 2018,17970481.72,1295.45,1107.55,971.65,8306.81,6014.82,30997.98,7143.57,13872.0
1254,Jun 05 2018,17932359.24,1292.05,1107.25,968.37,8270.8,6088.79,31093.45,7166.75,13879.0
1255,Jun 06 2018,18009633.22,1300.1,1103.56,968.24,8314.92,6069.71,31259.1,7210.08,13852.5
1256,Jun 07 2018,17994803.38,1297.25,1097.04,966.76,8295.13,6106.7,31512.63,7152.83,13870.0
1257,Jun 08 2018,18086569.88,1298.25,1103.39,968.7,8321.78,5993.63,30958.21,7152.62,13930.0
1258,Jun 20 2018,17751516.62,1274.2,1100.49,967.06,8244.71,5884.04,29696.17,7280.7,13930.0
1259,Jun 21 2018,17856512.07,1266.15,1090.85,955.04,8226.18,5822.33,29296.05,7217.49,14103.0
1260,Jun 22 2018,17869630.63,1269.15,1090.52,956.33,8243.38,5821.81,29338.7,7197.51,14080.0
1261,Jun 25 2018,17958447.81,1268.7,1085.66,956.32,8278.14,5859.08,28961.39,7038.17,14155.0
1262,Jun 26 2018,17868530.63,1260.3,1080.37,952.39,8263.41,5825.65,28881.4,7068.19,14178.0
1263,Jun 27 2018,17787716.72,1254.6,1081.97,954.25,8274.09,5787.55,28356.26,6969.67,14178.0
1264,Jun 28 2018,18009801.69,1251.55,1080.97,955.89,8293.39,5667.32,28497.32,7031.6,14390.0
1265,Jun 29 2018,17918947.8,1250.45,1071.0,947.13,8284.61,5799.24,28955.11,7040.8,14330.0
1266,Jul 03 2018,18000165.0,1251.75,1074.51,950.1,8344.42,5633.94,28545.57,7014.55,14380.0
1267,Jul 05 2018,18060367.5,1255.5,1072.8,949.41,8329.49,5739.33,28182.09,7101.05,14385.0
1268,Jul 06 2018,18039377.4,1255.35,1067.7,945.69,8344.94,5694.91,28315.62,7207.33,14370.0
1269,Jul 09 2018,18078863.45,1262.05,1073.22,951.81,8350.73,5807.38,28688.5,7276.0,14325.0
1270,Jul 10 2018,18007440.0,1254.0,1069.92,945.34,8303.99,5881.76,28682.25,7282.6,14360.0
1271,Jul 11 2018,18001387.6,1251.4,1067.66,944.6,8342.46,5893.36,28311.69,7243.98,14385.0
1272,Jul 12 2018,17916040.6,1245.9,1066.28,942.15,8306.41,5907.87,28480.83,7366.25,14380.0
1273,Jul 13 2018,17855645.3,1241.7,1064.24,940.61,8307.72,5944.07,28525.44,7375.82,14380.0
1274,Jul 17 2018,17715333.19,1232.8,1055.21,936.78,8234.61,5861.51,28181.68,7403.89,14370.0
1275,Jul 18 2018,17638922.5,1224.5,1051.75,938.39,8221.9,5890.73,28117.42,7390.13,14405.0
1276,Jul 19 2018,17624033.42,1217.55,1048.48,936.43,8245.12,5871.08,28010.86,7352.36,14475.0
1277,Jul 20 2018,17792300.0,1228.75,1049.54,937.91,8330.68,5872.78,28224.48,7350.23,14480.0
1278,Jul 23 2018,17749524.79,1224.95,1046.56,934.11,8308.34,5915.8,28256.12,7371.78,14490.0
1279,Jul 24 2018,17847923.37,1228.35,1049.38,933.93,8370.59,5931.84,28662.57,7406.25,14530.0
1280,Jul 25 2018,17807490.0,1231.5,1054.95,936.5,8348.09,5933.89,28920.9,7508.59,14460.0
1281,Jul 26 2018,17760495.0,1228.25,1053.43,934.03,8333.68,5946.14,28781.14,7400.75,14460.0
1282,Jul 27 2018,17646298.42,1223.95,1050.38,932.46,8348.32,5989.14,28804.28,7296.78,14417.5
1283,Jul 30 2018,17634955.19,1223.8,1044.96,930.86,8354.88,6027.94,28733.13,7193.1,14410.0
1284,Jul 31 2018,17606098.3,1220.95,1043.5,930.78,8334.81,5936.44,28583.01,7231.98,14420.0
1285,Aug 01 2018,17602360.0,1219.0,1044.34,928.94,8283.1,6033.42,28340.74,7272.89,14440.0
1286,Aug 02 2018,17593638.04,1215.45,1046.72,932.67,8299.09,6011.72,27714.56,7372.15,14475.0
1287,Aug 03 2018,17627224.92,1216.3,1049.44,934.32,8348.68,6007.54,27676.32,7395.49,14492.5
1288,Aug 06 2018,17503634.09,1209.65,1046.59,934.85,8277.27,6101.13,27819.56,7438.99,14470.0
1289,Aug 07 2018,17506331.88,1212.35,1045.85,935.93,8285.44,6091.25,28248.88,7462.65,14440.0
1290,Aug 08 2018,17459851.43,1209.55,1042.4,938.91,8264.01,6094.83,28359.14,7469.55,14435.0
1291,Aug 09 2018,17498781.39,1214.35,1049.34,943.66,8292.07,6065.26,28607.3,7466.96,14410.0
1292,Aug 10 2018,17578438.59,1214.4,1062.24,950.64,8327.87,6077.17,28366.62,7408.3,14475.0
1293,Aug 13 2018,17519106.11,1200.35,1051.46,939.54,8254.45,5861.25,27936.57,7401.17,14595.0
1294,Aug 14 2018,17452260.0,1197.0,1052.54,938.68,8238.47,5769.87,27752.93,7447.17,14580.0
1295,Aug 15 2018,17257200.0,1182.0,1044.86,932.99,8160.53,5816.59,27323.59,7354.66,14600.0
1296,Aug 16 2018,17245642.57,1180.4,1036.21,927.62,8141.69,5783.8,27100.06,7374.3,14610.0
1297,Aug 20 2018,17279664.36,1184.35,1035.95,928.17,8114.69,5892.19,27598.02,7371.42,14590.0
1298,Aug 21 2018,17364050.29,1190.95,1033.9,925.69,8151.22,5944.3,27752.79,7397.23,14580.0
1299,Aug 23 2018,17444078.36,1192.35,1030.11,928.98,8195.62,5982.98,27790.46,7413.84,14630.0
1300,Aug 24 2018,17536722.69,1197.7,1030.06,931.45,8238.14,5968.75,27671.87,7485.4,14642.0
1301,Aug 27 2018,17510373.29,1197.7,1026.26,929.17,8164.84,6025.97,28271.27,7559.13,14620.0
1302,Aug 28 2018,17725519.5,1212.25,1034.92,941.15,8251.78,6042.65,28351.62,7570.25,14622.0
1303,Aug 29 2018,17647550.28,1204.2,1029.85,926.74,8214.81,6065.15,28416.44,7660.18,14655.0
1304,Aug 30 2018,17588334.13,1197.3,1027.06,920.58,8185.1,6018.96,28164.05,7642.67,14690.0
1305,Aug 31 2018,17712087.78,1202.45,1033.48,925.14,8212.25,6018.46,27888.55,7654.55,14730.0
1306,Sep 04 2018,17785342.56,1190.85,1030.55,928.07,8135.41,5905.3,27973.34,7622.32,14935.0
1307,Sep 05 2018,17872713.77,1196.7,1029.38,923.63,8184.83,5683.5,27243.85,7523.26,14935.0
1308,Sep 06 2018,17944682.05,1205.15,1036.11,930.69,8231.9,5776.1,26974.82,7453.17,14890.0
1309,Sep 07 2018,17767696.55,1198.9,1035.01,925.72,8197.96,5851.46,26973.47,7430.26,14820.0
1310,Sep 10 2018,17777884.02,1196.6,1031.2,919.01,8214.66,5831.12,26613.42,7447.68,14857.0
1311,Sep 12 2018,17730745.83,1195.6,1028.47,918.07,8211.02,5798.15,26345.04,7488.06,14825.0
1312,Sep 13 2018,17953429.1,1209.8,1036.28,923.86,8284.23,5858.27,27014.49,7561.69,14840.0
1313,Sep 14 2018,17794869.03,1201.95,1030.26,919.27,8234.56,5931.28,27286.41,7545.5,14805.0
1314,Sep 18 2018,17828970.27,1200.2,1025.86,912.49,8238.89,5811.79,27084.66,7494.4,14855.0
1315,Sep 19 2018,17899084.59,1203.3,1031.15,914.85,8245.61,5873.6,27407.37,7490.32,14875.0
1316,Sep 20 2018,17937953.58,1208.35,1028.25,911.76,8280.46,5931.27,27477.67,7569.03,14845.0
1317,Sep 21 2018,17761736.53,1198.7,1019.26,915.18,8197.91,5957.74,27953.58,7531.07,14819.0
1318,Sep 26 2018,17803281.88,1194.25,1016.56,905.87,8209.03,5873.27,27816.87,7563.09,14905.0
1319,Sep 27 2018,17682610.34,1185.4,1015.16,903.75,8152.23,5929.22,27715.67,7629.57,14917.0
1320,Sep 28 2018,17691805.88,1187.25,1022.17,910.43,8168.99,5976.55,27788.52,7627.65,14901.5
1321,Oct 02 2018,18124710.77,1204.7,1042.53,927.98,8289.06,5875.62,27126.38,7628.28,15045.0
1322,Oct 03 2018,18108089.26,1201.2,1041.08,923.64,8264.98,5867.74,27091.26,7637.43,15075.0
1323,Oct 04 2018,18256335.76,1203.45,1044.57,923.71,8280.46,5756.62,26623.87,7490.0,15170.0
1324,Oct 05 2018,18273681.04,1203.8,1045.83,920.55,8282.86,5731.94,26572.57,7399.01,15180.0
1325,Oct 09 2018,18055923.53,1185.55,1033.65,905.62,8208.51,5796.79,26172.91,7371.61,15230.0
1326,Oct 10 2018,18069094.97,1188.6,1030.65,900.49,8224.4,5820.67,26193.07,7044.5,15203.0
1327,Oct 11 2018,18366551.27,1205.55,1042.86,912.54,8350.36,5702.82,25266.37,6964.03,15235.0
1328,Oct 12 2018,18546298.75,1219.75,1055.01,927.07,8443.35,5756.49,25801.49,7157.21,15205.0
1329,Oct 15 2018,18707538.76,1229.95,1061.54,935.96,8519.62,5727.26,25445.06,7068.67,15210.0
1330,Oct 16 2018,18706639.26,1230.7,1062.74,931.61,8514.72,5800.82,25462.26,7276.43,15200.0
1331,Oct 18 2018,18581650.5,1223.0,1064.4,935.44,8488.96,5845.24,25454.55,7116.09,15193.5
1332,Oct 19 2018,18647969.65,1227.85,1068.07,941.31,8511.58,5837.29,25561.4,7107.23,15187.5
1333,Oct 22 2018,18560622.53,1222.3,1065.7,942.22,8479.09,5840.44,26153.15,7141.21,15185.0
1334,Oct 23 2018,18774079.76,1235.95,1078.63,952.75,8575.64,5797.89,25346.55,7118.67,15190.0
1335,Oct 24 2018,18700665.38,1230.55,1079.81,953.03,8540.14,5709.42,25249.78,6789.15,15197.0
1336,Oct 25 2018,18692772.03,1230.8,1081.59,960.51,8554.06,5754.96,24994.46,7016.39,15187.5
1337,Oct 26 2018,18774876.3,1233.85,1085.13,962.44,8572.54,5784.92,24717.63,6852.4,15216.5
1338,Oct 29 2018,18732773.03,1230.8,1080.64,961.11,8560.58,5754.61,24812.04,6713.9,15220.0
1339,Oct 30 2018,18654262.71,1225.4,1078.37,962.53,8530.13,5789.1,24585.53,6810.12,15223.0
1340,Oct 31 2018,18470276.63,1214.95,1072.28,950.85,8473.18,5831.65,24979.69,6967.1,15202.5
1341,Nov 01 2018,18624220.15,1231.15,1080.24,948.97,8557.72,5835.92,25416.0,7069.17,15127.5
1342,Nov 02 2018,18422973.06,1232.1,1082.83,950.47,8489.17,5906.29,26486.35,6965.29,14952.5
1343,Nov 05 2018,18454176.0,1232.25,1080.87,946.43,8534.56,5920.59,25934.39,6937.09,14976.0
1344,Nov 06 2018,18230756.83,1231.6,1078.74,941.55,8518.61,5923.93,26120.96,6988.85,14802.5
1345,Nov 07 2018,17932670.29,1229.95,1072.23,936.36,8518.88,5939.89,26147.69,7203.13,14580.0
1346,Nov 08 2018,17799139.58,1224.15,1071.33,932.54,8482.26,5976.81,26227.72,7158.59,14540.0
1347,Nov 09 2018,17781533.47,1211.4,1066.98,929.77,8412.32,5874.15,25601.92,7039.15,14685.0
1348,Nov 12 2018,17860220.36,1205.55,1071.51,937.0,8397.86,5777.05,25633.18,6829.1,14815.0
1349,Nov 13 2018,17803098.83,1202.1,1065.64,924.98,8358.8,5835.2,25792.87,6830.91,14810.0
1350,Nov 14 2018,17792457.75,1203.25,1064.07,925.33,8364.15,5858.29,25654.43,6769.87,14787.0
1351,Nov 15 2018,17786926.22,1211.85,1070.63,947.79,8404.78,5955.74,26103.34,6890.45,14677.5
1352,Nov 16 2018,17861096.17,1222.4,1072.8,952.17,8493.11,6012.35,26183.53,6867.02,14611.5
1353,Nov 19 2018,17817033.86,1221.6,1066.57,949.81,8481.32,6005.3,26372.0,6642.92,14590.0
1354,Nov 21 2018,17907188.36,1226.1,1076.09,959.54,8508.15,5948.05,25971.47,6575.66,14605.0
1355,Nov 26 2018,17708713.59,1223.4,1078.88,953.92,8484.28,6022.78,26376.18,6678.34,14475.0
1356,Nov 27 2018,17725717.29,1221.2,1081.71,958.63,8485.63,6013.59,26331.96,6701.04,14513.5
1357,Nov 28 2018,17626702.63,1213.25,1076.01,951.42,8439.61,5991.25,26682.56,6913.33,14527.5
1358,Nov 29 2018,17636540.63,1226.25,1076.93,959.7,8516.55,6107.17,26451.03,6892.4,14382.5
1359,Nov 30 2018,17414006.08,1217.55,1075.34,954.27,8454.42,6056.12,26506.75,6949.01,14302.5
1360,Dec 03 2018,17525620.72,1230.3,1084.2,966.0,8474.55,6118.32,27182.04,7062.13,14240.0
1361,Dec 04 2018,17723884.21,1240.3,1092.63,974.47,8486.38,6152.86,27260.44,6795.21,14290.0
1362,Dec 06 2018,18041823.16,1242.55,1091.63,972.19,8554.46,6115.49,26156.38,6838.85,14520.0
1363,Dec 07 2018,17990548.17,1243.3,1091.48,974.53,8553.65,6126.36,26063.76,6613.27,14470.0
1364,Dec 10 2018,18126067.12,1245.35,1094.67,993.9,8610.1,6111.36,25752.38,6682.74,14555.0
1365,Dec 11 2018,18181377.15,1245.3,1099.65,994.29,8590.7,6076.59,25771.67,6704.24,14600.0
1366,Dec 12 2018,18186081.38,1245.75,1096.03,983.93,8581.97,6115.58,26186.71,6763.96,14597.5
1367,Dec 13 2018,18016768.13,1242.75,1095.18,984.9,8535.21,6177.72,26524.35,6767.97,14497.5
1368,Dec 14 2018,18017577.61,1235.35,1093.47,983.6,8521.81,6169.84,26094.79,6594.96,14585.0
1369,Dec 17 2018,18100151.45,1241.65,1095.27,984.58,8568.38,6089.31,26087.98,6448.39,14575.0
1370,Dec 18 2018,18071347.17,1246.3,1096.76,986.7,8594.73,6081.87,25814.25,6491.52,14500.0
1371,Dec 19 2018,18125337.5,1255.0,1098.76,992.64,8653.85,6176.09,25865.39,6342.97,14442.5
1372,Dec 20 2018,18228582.5,1259.75,1103.5,997.03,8688.62,6147.88,25623.53,6243.19,14470.0
1373,Dec 21 2018,18312371.83,1258.15,1102.34,992.7,8684.0,6163.6,25753.42,6046.56,14555.0
1374,Dec 27 2018,18468420.0,1268.0,1112.04,1003.6,8711.54,6190.64,25478.88,6288.3,14560.0
1375,Dec 28 2018,18622240.0,1279.0,1118.54,1008.32,8781.23,6194.5,25504.2,6285.27,14560.0
1376,Jan 04 2019,18264171.61,1279.9,1121.79,1006.21,8785.49,6274.54,25626.03,6422.67,14270.0
1377,Jan 07 2019,18207097.31,1292.2,1127.43,1012.06,8851.18,6287.22,25835.7,6488.25,14090.0
1378,Jan 08 2019,18196834.56,1286.45,1124.37,1010.41,8820.54,6262.85,25875.45,6551.85,14145.0
1379,Jan 09 2019,18201472.93,1288.6,1119.45,1011.3,8805.0,6272.24,26462.32,6600.69,14125.0
1380,Jan 10 2019,18157653.13,1291.9,1121.3,1011.07,8759.08,6328.71,26521.43,6620.94,14055.0
1381,Jan 11 2019,18102013.11,1288.95,1123.02,1005.23,8698.09,6361.46,26667.27,6601.4,14045.0
1382,Jan 15 2019,18241330.62,1294.4,1132.21,1010.7,8742.38,6408.78,26830.29,6669.64,14092.5
1383,Jan 16 2019,18250503.99,1292.3,1134.14,1004.86,8728.06,6413.36,26902.1,6668.56,14122.5
1384,Jan 17 2019,18302125.31,1290.7,1134.23,999.85,8744.1,6423.78,26755.63,6718.45,14180.0
1385,Jan 18 2019,18203534.31,1284.2,1129.81,995.04,8693.78,6448.16,27090.81,6784.61,14175.0
1386,Jan 22 2019,18225049.42,1282.1,1128.96,989.35,8731.23,6468.56,27005.45,6646.81,14215.0
1387,Jan 23 2019,18147561.23,1279.8,1124.7,979.79,8686.64,6451.17,27008.2,6658.76,14180.0
1388,Jan 24 2019,18183609.81,1283.7,1130.67,984.13,8721.07,6466.65,27120.98,6702.55,14165.0
1389,Jan 25 2019,18224580.12,1293.9,1135.2,982.5,8751.29,6482.84,27569.19,6787.37,14085.0
1390,Jan 28 2019,18321249.13,1302.15,1138.69,989.81,8775.06,6458.71,27576.96,6697.09,14070.0
1391,Jan 29 2019,18429914.5,1307.55,1145.47,994.64,8801.12,6436.48,27531.68,6632.79,14095.0
1392,Jan 30 2019,18520190.31,1310.7,1147.17,1002.83,8800.04,6464.19,27642.85,6807.91,14130.0
1393,Jan 31 2019,18489110.63,1323.25,1153.21,1005.93,8873.05,6532.97,27942.47,6906.84,13972.5
1394,Feb 01 2019,18382677.32,1318.7,1149.9,1007.18,8882.76,6538.64,27930.74,6875.52,13940.0
1395,Feb 04 2019,18311051.89,1312.15,1148.14,1002.94,8838.64,6481.45,27990.21,6959.96,13955.0
1396,Feb 08 2019,18365822.75,1314.85,1160.71,1015.8,8856.83,6521.66,27946.32,6913.13,13965.0
1397,Feb 12 2019,18429735.0,1310.0,1159.34,1016.81,8880.23,6426.33,28171.33,7014.67,14068.5
1398,Feb 13 2019,18454683.25,1312.8,1163.06,1019.1,8874.0,6419.12,28497.59,7015.88,14057.5
1399,Feb 14 2019,18478329.81,1311.45,1163.15,1026.13,8879.96,6420.02,28432.05,7022.42,14090.0
1400,Feb 15 2019,18619305.61,1316.55,1168.86,1024.75,8927.13,6389.08,27900.84,7055.18,14142.5
1401,Feb 19 2019,18816183.15,1334.15,1177.07,1023.79,9028.86,6494.67,28228.13,7066.61,14102.0
1402,Feb 20 2019,18869609.38,1343.75,1184.03,1028.59,9035.91,6512.78,28514.05,7062.34,14040.0
1403,Feb 21 2019,18724696.88,1331.25,1173.17,1018.83,8934.02,6537.77,28629.92,7035.16,14063.0
1404,Feb 22 2019,18682453.1,1329.05,1172.05,1017.88,8929.35,6501.38,28816.3,7090.62,14057.5
1405,Feb 25 2019,18657990.64,1331.05,1172.99,1018.67,8909.91,6525.36,28959.3,7115.43,14017.5
1406,Feb 26 2019,18536784.24,1325.05,1166.57,1000.87,8872.0,6540.95,28772.06,7123.22,13991.0
1407,Feb 27 2019,18559583.44,1322.85,1162.18,991.94,8841.27,6525.68,28757.44,7117.01,14030.0
1408,Feb 28 2019,18557141.25,1319.15,1158.47,991.77,8820.1,6443.35,28633.18,7097.52,14065.0
1409,Mar 01 2019,18518173.56,1311.95,1152.1,990.64,8800.3,6499.88,28812.17,7151.57,14115.0
1410,Mar 04 2019,18162700.62,1285.4,1135.36,975.86,8610.64,6488.42,28959.59,7150.83,14130.0
1411,Mar 05 2019,18136881.74,1283.8,1135.55,979.1,8606.46,6441.28,28961.6,7156.78,14120.0
1412,Mar 06 2019,18182559.85,1285.85,1136.16,977.72,8629.34,6457.96,29037.6,7112.47,14140.0
1413,Mar 08 2019,18559734.38,1296.75,1154.26,996.2,8722.59,6383.07,28228.42,7015.69,14310.0
1414,Mar 11 2019,18473397.5,1292.75,1151.77,987.06,8694.65,6366.43,28503.3,7164.02,14290.0
1415,Mar 12 2019,18502415.46,1297.05,1150.43,990.46,8705.02,6353.77,28920.87,7201.28,14265.0
1416,Mar 13 2019,18643641.05,1306.95,1155.62,988.09,8768.59,6377.58,28807.45,7256.98,14265.0
1417,Mar 14 2019,18483609.06,1295.55,1146.05,975.34,8702.21,6413.27,28851.39,7243.01,14267.0
1418,Mar 15 2019,18586606.5,1303.5,1150.89,981.81,8749.74,6461.18,29012.26,7306.99,14259.0
1419,Mar 18 2019,18588477.91,1305.6,1151.58,987.59,8763.58,6509.45,29409.01,7326.28,14237.5
1420,Mar 19 2019,18608570.31,1307.7,1152.51,985.98,8781.34,6480.28,29466.28,7349.28,14230.0
1421,Mar 20 2019,18492983.81,1303.7,1148.43,988.51,8733.75,6482.71,29320.97,7380.75,14185.0
1422,Mar 22 2019,18574561.73,1311.3,1162.19,991.91,8793.58,6525.27,29113.36,7326.06,14165.0
1423,Mar 25 2019,18711216.23,1319.55,1165.42,999.62,8856.55,6411.25,28523.35,7316.96,14180.0
1424,Mar 26 2019,18651968.23,1316.3,1166.88,996.22,8836.19,6470.0,28566.91,7351.15,14170.0
1425,Mar 27 2019,18591190.81,1309.7,1163.97,992.87,8803.15,6444.74,28728.25,7308.19,14195.0
1426,Mar 28 2019,18445524.91,1295.15,1152.78,989.72,8715.06,6480.79,28775.21,7320.47,14242.0
1427,Mar 29 2019,18446494.61,1295.4,1153.67,994.13,8705.35,6468.75,29051.36,7378.77,14240.0
1428,Apr 01 2019,18400037.5,1293.5,1152.75,984.02,8680.29,6452.61,29562.02,7478.42,14225.0
1429,Apr 02 2019,18348063.22,1290.3,1153.03,990.18,8672.75,6476.07,29624.67,7499.64,14220.0
1430,Apr 04 2019,18195065.62,1283.15,1143.98,981.0,8620.84,6494.63,29936.32,7540.57,14180.0
1431,Apr 08 2019,18411900.0,1300.0,1154.38,996.28,8736.39,6425.73,30077.15,7599.74,14163.0
1432,Apr 09 2019,18415299.0,1303.0,1155.86,998.74,8746.39,6484.35,30157.49,7568.49,14133.0
1433,Apr 10 2019,18472116.81,1305.45,1160.3,997.36,8768.97,6478.33,30119.56,7611.49,14150.0
1434,Apr 11 2019,18358535.24,1298.8,1152.13,992.55,8723.65,6410.17,29839.45,7594.89,14135.0
1435,Apr 12 2019,18239920.0,1294.3,1143.98,987.94,8690.58,6405.87,29909.76,7628.15,14092.5
1436,Apr 15 2019,18076237.63,1285.65,1136.79,980.29,8621.57,6435.15,29810.72,7629.12,14060.0
1437,Apr 16 2019,17977387.69,1276.35,1129.51,977.75,8560.99,6481.54,30129.87,7654.73,14085.0
1438,Apr 18 2019,17914016.56,1275.7,1134.61,980.59,8553.57,6507.22,29963.26,7689.72,14042.5
1439,Apr 23 2019,17871386.25,1269.5,1132.77,981.18,8530.02,6462.82,29963.24,7810.71,14075.0
1440,Apr 24 2019,17930263.62,1271.65,1135.15,981.55,8542.31,6447.88,29805.83,7784.41,14095.0
1441,Apr 25 2019,18168145.23,1280.8,1149.32,992.33,8635.41,6372.79,29549.8,7816.92,14185.0
1442,Apr 26 2019,18219586.81,1284.2,1150.46,992.77,8653.07,6401.08,29605.01,7826.68,14187.5
1443,May 07 2019,18295535.3,1281.2,1145.16,981.76,8661.3,6297.32,29363.02,7640.15,14280.0
1444,May 08 2019,18371933.3,1285.2,1147.3,988.77,8702.34,6270.2,29003.2,7617.55,14295.0
1445,May 09 2019,18455532.9,1286.1,1145.29,987.79,8773.26,6198.8,28311.07,7582.75,14350.0
1446,May 10 2019,18437705.4,1287.1,1144.7,987.57,8767.47,6209.12,28550.24,7586.53,14325.0
1447,May 14 2019,18735910.59,1298.4,1158.05,1005.19,8940.26,6071.2,28122.02,7401.88,14430.0
1448,May 15 2019,18784983.88,1299.1,1159.24,1009.79,8927.67,5980.88,28268.71,7503.25,14460.0
1449,May 16 2019,18665064.29,1291.7,1155.47,1009.81,8889.61,5895.74,28275.07,7580.14,14450.0
1450,May 17 2019,18507557.18,1280.8,1147.72,1005.77,8854.81,5826.87,27946.46,7503.68,14450.0
1451,May 20 2019,18456864.63,1276.85,1143.62,1002.63,8828.52,5907.12,27787.61,7376.7,14455.0
1452,May 21 2019,18406250.59,1271.15,1136.83,994.33,8792.03,5951.37,27657.24,7451.02,14480.0
1453,May 22 2019,18501942.16,1273.8,1142.01,1006.24,8793.68,5939.64,27705.94,7420.66,14525.0
1454,May 23 2019,18561577.59,1283.65,1151.26,1013.22,8880.93,6032.7,27267.13,7307.93,14460.0
1455,May 24 2019,18458381.25,1282.5,1144.68,1010.48,8855.66,6057.35,27353.93,7300.96,14392.5
1456,May 28 2019,18375559.69,1278.3,1144.0,1008.56,8836.89,6033.14,27390.81,7278.38,14375.0
1457,May 29 2019,18455758.59,1281.65,1150.24,1014.65,8856.07,6104.11,27235.71,7216.86,14400.0
1458,May 31 2019,18490734.59,1295.55,1162.61,1027.89,8943.18,6209.12,26901.09,7127.96,14275.0
1459,Jun 10 2019,18932547.91,1328.6,1174.19,1046.97,9210.78,6289.61,27578.64,7501.93,14250.0
1460,Jun 11 2019,18851407.72,1324.3,1170.45,1041.2,9155.81,6305.99,27789.34,7513.85,14237.5
1461,Jun 12 2019,18966000.16,1332.35,1176.94,1047.12,9215.73,6276.18,27308.46,7472.29,14235.0
1462,Jun 13 2019,19076650.61,1335.9,1185.1,1053.22,9247.63,6273.08,27294.71,7510.68,14280.0
1463,Jun 14 2019,19360034.38,1351.25,1203.79,1071.74,9355.51,6250.27,27118.35,7479.11,14325.0
1464,Jun 17 2019,19227532.7,1341.3,1194.82,1068.21,9288.5,6190.52,27227.16,7526.52,14335.0
1465,Jun 18 2019,19208129.9,1341.35,1199.19,1069.49,9290.72,6257.33,27498.77,7635.4,14322.5
1466,Jun 19 2019,19178918.69,1344.05,1198.39,1064.05,9279.18,6339.26,28202.14,7667.74,14269.5
1467,Jun 20 2019,19564758.75,1379.5,1221.77,1086.18,9450.26,6335.7,28550.43,7738.06,14182.5
1468,Jun 21 2019,19776656.87,1397.15,1234.18,1100.51,9604.43,6315.44,28473.71,7728.78,14155.0
1469,Jun 24 2019,19876597.31,1405.7,1234.21,1104.68,9669.67,6288.46,28513.0,7723.02,14140.0
1470,Jun 25 2019,20218523.62,1431.4,1257.55,1125.23,9848.6,6320.44,28185.98,7591.54,14125.0
1471,Jun 26 2019,19900990.56,1403.95,1234.08,1107.43,9666.9,6310.49,28221.98,7627.05,14175.0
1472,Jun 27 2019,19831350.0,1402.5,1233.67,1106.38,9644.99,6352.71,28621.42,7657.05,14140.0
1473,Jun 28 2019,19905647.5,1409.0,1237.27,1107.1,9677.43,6358.63,28542.62,7671.07,14127.5
1474,Jul 02 2019,19665966.61,1391.05,1231.56,1104.58,9573.48,6384.9,28875.56,7799.82,14137.5
1475,Jul 03 2019,19955086.25,1413.5,1252.94,1125.13,9730.53,6362.62,28855.14,7857.69,14117.5
1476,Jul 05 2019,19555662.25,1388.65,1237.38,1110.21,9551.13,6373.48,28774.83,7841.3,14082.5
1477,Jul 08 2019,19755408.93,1400.1,1248.36,1118.78,9631.71,6351.83,28331.69,7785.79,14110.0
1478,Jul 09 2019,19662598.74,1391.55,1241.74,1116.28,9580.26,6388.32,28116.28,7826.86,14130.0
1479,Jul 10 2019,19899276.24,1408.3,1251.71,1127.09,9689.95,6410.68,28204.69,7903.4,14130.0
1480,Jul 11 2019,19884393.75,1413.75,1256.33,1127.62,9707.65,6417.07,28431.8,7896.78,14065.0
1481,Jul 12 2019,19716251.15,1407.6,1250.92,1120.61,9681.89,6373.35,28471.62,7943.24,14007.0
1482,Jul 16 2019,19646257.71,1409.85,1256.16,1135.33,9695.4,6401.88,28619.62,7927.08,13935.0
1483,Jul 17 2019,19716690.95,1410.35,1256.38,1134.63,9702.92,6394.61,28593.17,7888.76,13980.0
1484,Jul 18 2019,19787601.32,1417.45,1263.49,1135.41,9744.4,6403.29,28461.66,7904.13,13960.0
1485,Jul 19 2019,20062218.82,1439.7,1282.93,1151.39,9900.1,6456.54,28765.4,7834.9,13935.0
1486,Jul 22 2019,19909973.75,1427.75,1272.22,1142.52,9823.49,6433.55,28371.26,7905.12,13945.0
